-76.996559,38.863676,19.918274,19.320000,2017-09-29T13:43:53Z
-76.996784,38.863634,19.770630,19.540001,2017-09-29T13:43:54Z
-76.996997,38.863591,19.888947,19.120001,2017-09-29T13:43:55Z
-76.997222,38.863544,19.772552,19.379999,2017-09-29T13:43:56Z
-76.997434,38.863492,19.554779,20.090000,2017-09-29T13:43:57Z
-76.997663,38.863457,19.465179,20.240000,2017-09-29T13:43:58Z
-76.997907,38.863419,19.481079,20.709999,2017-09-29T13:43:59Z
-76.998142,38.863372,19.128387,20.620001,2017-09-29T13:44:00Z
-76.998384,38.863331,18.759918,20.790001,2017-09-29T13:44:01Z
-76.998613,38.863294,18.390259,20.900000,2017-09-29T13:44:02Z
-76.998849,38.863255,18.284180,20.690001,2017-09-29T13:44:03Z
-76.999070,38.863213,18.417358,19.590000,2017-09-29T13:44:04Z
-76.999285,38.863172,18.342010,18.459999,2017-09-29T13:44:05Z
-76.999459,38.863138,18.542419,16.280001,2017-09-29T13:44:06Z
-76.999597,38.863088,18.555756,14.160000,2017-09-29T13:44:07Z
-76.999735,38.863051,18.687439,13.520000,2017-09-29T13:44:08Z
-76.999889,38.863004,18.711304,13.480000,2017-09-29T13:44:09Z
-77.000027,38.862959,18.778656,13.360000,2017-09-29T13:44:10Z
-77.000165,38.862919,18.763672,12.360000,2017-09-29T13:44:11Z
-77.000298,38.862882,18.789215,11.330000,2017-09-29T13:44:12Z
-77.000417,38.862849,19.060211,10.430000,2017-09-29T13:44:13Z
-77.000547,38.862820,22.193756,10.570000,2017-09-29T13:44:14Z
-77.000670,38.862808,21.930023,10.180000,2017-09-29T13:44:15Z
-77.000783,38.862808,21.661591,9.460000,2017-09-29T13:44:16Z
-77.000895,38.862821,21.703125,9.480000,2017-09-29T13:44:17Z
-77.000999,38.862850,21.097382,9.830000,2017-09-29T13:44:18Z
-77.001112,38.862893,20.681152,10.180000,2017-09-29T13:44:19Z
-77.001236,38.863049,18.273804,9.950000,2017-09-29T13:44:21Z
-77.001243,38.863137,14.888824,9.720000,2017-09-29T13:44:22Z
-77.001227,38.863229,12.205658,10.150000,2017-09-29T13:44:23Z
-77.001168,38.863308,11.805145,10.070000,2017-09-29T13:44:24Z
-77.001102,38.863380,12.153168,9.880000,2017-09-29T13:44:25Z
-77.000995,38.863441,10.911377,11.160000,2017-09-29T13:44:26Z
-77.000894,38.863479,10.743378,11.160000,2017-09-29T13:44:27Z
-77.000746,38.863487,10.773193,11.480000,2017-09-29T13:44:28Z
-77.000616,38.863471,10.396942,11.090000,2017-09-29T13:44:29Z
-77.000465,38.863423,9.063782,12.410000,2017-09-29T13:44:30Z
-77.000333,38.863365,8.731293,13.290000,2017-09-29T13:44:31Z
-77.000190,38.863303,8.577759,13.140000,2017-09-29T13:44:32Z
-77.000080,38.863260,9.834595,12.860000,2017-09-29T13:44:33Z
-76.999883,38.863193,10.176514,13.160000,2017-09-29T13:44:34Z
-76.999785,38.863147,10.263519,13.140000,2017-09-29T13:44:35Z
-76.999616,38.863076,9.969971,15.110000,2017-09-29T13:44:36Z
-76.999465,38.863015,9.872314,15.120000,2017-09-29T13:44:37Z
-76.999129,38.862883,10.305267,16.010000,2017-09-29T13:44:39Z
-76.998883,38.862784,11.560699,18.370001,2017-09-29T13:44:40Z
-76.998686,38.862697,14.934357,18.500000,2017-09-29T13:44:41Z
-76.998504,38.862614,15.265350,18.379999,2017-09-29T13:44:42Z
-76.998351,38.862545,16.002167,17.930000,2017-09-29T13:44:43Z
-76.998145,38.862458,15.722534,17.799999,2017-09-29T13:44:44Z
-76.997963,38.862380,15.772919,17.690001,2017-09-29T13:44:45Z
-76.997863,38.862337,16.904236,17.660000,2017-09-29T13:44:46Z
-76.997580,38.862220,17.703491,17.600000,2017-09-29T13:44:47Z
-76.997389,38.862140,17.818298,17.950001,2017-09-29T13:44:48Z
-76.997200,38.862062,18.103424,18.840000,2017-09-29T13:44:49Z
-76.997011,38.861983,18.714417,19.180000,2017-09-29T13:44:50Z
-76.996816,38.861901,17.990509,19.120001,2017-09-29T13:44:51Z
-76.996619,38.861819,17.785736,19.420000,2017-09-29T13:44:52Z
-76.996419,38.861735,18.927429,19.850000,2017-09-29T13:44:53Z
-76.996214,38.861650,18.340668,20.070000,2017-09-29T13:44:54Z
-76.996004,38.861562,18.244141,20.600000,2017-09-29T13:44:55Z
-76.995794,38.861471,17.827454,20.830000,2017-09-29T13:44:56Z
-76.995583,38.861379,17.701752,20.830000,2017-09-29T13:44:57Z
-76.995369,38.861280,16.714630,20.840000,2017-09-29T13:44:58Z
-76.995174,38.861174,16.430695,20.620001,2017-09-29T13:44:59Z
-76.994984,38.861054,16.127563,20.610001,2017-09-29T13:45:00Z
-76.994817,38.860934,14.252960,20.650000,2017-09-29T13:45:01Z
-76.994644,38.860793,15.220612,20.870001,2017-09-29T13:45:02Z
-76.994512,38.860671,17.215637,20.820000,2017-09-29T13:45:03Z
-76.994365,38.860517,17.216431,20.780001,2017-09-29T13:45:04Z
-76.994248,38.860371,16.822388,20.360001,2017-09-29T13:45:05Z
-76.994126,38.860199,15.544586,20.150000,2017-09-29T13:45:06Z
-76.994024,38.860029,16.000854,20.360001,2017-09-29T13:45:07Z
-76.993935,38.859858,16.390015,20.379999,2017-09-29T13:45:08Z
-76.993860,38.859681,16.763214,20.049999,2017-09-29T13:45:09Z
-76.993803,38.859503,17.156433,20.000000,2017-09-29T13:45:10Z
-76.993762,38.859340,16.394165,19.600000,2017-09-29T13:45:11Z
-76.993735,38.859157,17.097046,19.520000,2017-09-29T13:45:12Z
-76.993722,38.858978,17.270081,19.469999,2017-09-29T13:45:13Z
-76.993721,38.858799,18.341095,19.340000,2017-09-29T13:45:14Z
-76.993722,38.858626,18.323761,19.580000,2017-09-29T13:45:15Z
-76.993728,38.858452,18.093750,19.709999,2017-09-29T13:45:16Z
-76.993734,38.858279,18.922058,19.510000,2017-09-29T13:45:17Z
-76.993740,38.858100,18.758514,19.559999,2017-09-29T13:45:18Z
-76.993746,38.857922,19.214722,19.670000,2017-09-29T13:45:19Z
-76.993753,38.857740,19.088440,19.910000,2017-09-29T13:45:20Z
-76.993765,38.857563,19.494659,19.900000,2017-09-29T13:45:21Z
-76.993782,38.857383,20.387115,19.930000,2017-09-29T13:45:22Z
-76.993784,38.857193,20.488129,20.180000,2017-09-29T13:45:23Z
-76.993785,38.857006,20.636108,20.290001,2017-09-29T13:45:24Z
-76.993799,38.856816,21.298309,20.660000,2017-09-29T13:45:25Z
-76.993807,38.856631,21.534882,20.660000,2017-09-29T13:45:26Z
-76.993803,38.856446,23.115753,20.850000,2017-09-29T13:45:27Z
-76.993804,38.856261,23.026001,20.870001,2017-09-29T13:45:28Z
-76.993807,38.856073,22.827454,20.860001,2017-09-29T13:45:29Z
-76.993816,38.855894,21.377258,20.850000,2017-09-29T13:45:30Z
-76.993800,38.855709,21.550110,20.840000,2017-09-29T13:45:31Z
-76.993768,38.855527,21.748810,19.950001,2017-09-29T13:45:32Z
-76.993726,38.855350,21.511536,19.959999,2017-09-29T13:45:33Z
-76.993663,38.855178,22.667755,19.740000,2017-09-29T13:45:34Z
-76.993590,38.855014,22.960022,19.370001,2017-09-29T13:45:35Z
-76.993500,38.854849,24.101624,19.410000,2017-09-29T13:45:36Z
-76.993406,38.854687,24.054779,19.540001,2017-09-29T13:45:37Z
-76.993295,38.854534,25.246796,19.459999,2017-09-29T13:45:38Z
-76.993164,38.854374,26.782562,19.770000,2017-09-29T13:45:39Z
-76.993031,38.854227,27.620148,20.000000,2017-09-29T13:45:40Z
-76.992888,38.854086,27.720398,19.910000,2017-09-29T13:45:41Z
-76.992733,38.853965,26.565735,19.879999,2017-09-29T13:45:42Z
-76.992568,38.853837,25.997070,19.740000,2017-09-29T13:45:43Z
-76.992388,38.853729,25.075592,20.129999,2017-09-29T13:45:44Z
-76.992191,38.853623,25.517578,20.400000,2017-09-29T13:45:45Z
-76.991996,38.853524,25.398590,20.290001,2017-09-29T13:45:46Z
-76.991802,38.853442,23.830688,20.809999,2017-09-29T13:45:47Z
-76.991586,38.853362,23.728088,20.709999,2017-09-29T13:45:48Z
-76.991356,38.853275,23.413940,21.510000,2017-09-29T13:45:49Z
-76.991126,38.853204,23.388275,21.500000,2017-09-29T13:45:50Z
-76.990910,38.853138,25.349182,20.570000,2017-09-29T13:45:51Z
-76.990689,38.853095,24.813324,19.959999,2017-09-29T13:45:52Z
-76.990474,38.853053,24.868866,19.370001,2017-09-29T13:45:53Z
-76.990258,38.852997,25.366364,19.510000,2017-09-29T13:45:54Z
-76.990041,38.852952,25.402283,19.500000,2017-09-29T13:45:55Z
-76.989811,38.852896,24.816010,20.680000,2017-09-29T13:45:56Z
-76.989576,38.852851,24.684418,21.200001,2017-09-29T13:45:57Z
-76.989335,38.852804,24.633606,21.530001,2017-09-29T13:45:58Z
-76.989088,38.852746,25.048553,21.820000,2017-09-29T13:45:59Z
-76.988853,38.852803,22.845001,21.690001,2017-09-29T13:46:00Z
